Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
255.516,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
255.75,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
255.985,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
256.266,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
256.5,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
256.797,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
256.954,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
257.25,TraderOne,Tick,319,259,60,-60,149800,150300,17371,91029,73029,OK
257.5,TraderOne,Tick,329,259,70,-70,150200,150300,17671,91729,84729,OK
257.782,TraderOne,Tick,339,259,80,-80,150200,150300,17971,93429,85429,OK
258.047,TraderOne,Tick,349,259,90,-90,150200,150300,18271,97129,88129,OK
258.266,TraderOne,Tick,349,259,90,-90,150200,150300,18271,97129,88129,OK
258.547,TraderOne,Tick,349,259,90,-90,150200,150300,18271,97129,88129,OK
258.704,TraderOne,Tick,349,259,90,-90,150200,150300,18271,97129,88129,OK
258.969,TraderOne,Tick,349,259,90,-90,150200,150300,18271,97129,88129,OK
259.297,TraderOne,Tick,349,259,90,-90,151100,150600,18271,97129,124129,OK
259.454,TraderOne,Tick,349,259,90,-90,151100,150600,18271,97129,124129,OK
259.75,TraderOne,Tick,349,259,90,-90,151100,150600,18271,97129,124129,OK
260.032,TraderOne,Tick,349,259,90,-90,151100,150400,18271,97129,124129,OK
260.297,TraderOne,Tick,349,259,90,-90,151100,150400,18271,97129,124129,OK
260.438,TraderOne,Tick,349,259,90,-90,151100,150500,18271,97129,124129,OK
260.735,TraderOne,Tick,349,259,90,-90,151000,150500,18271,97129,124129,OK
261.016,TraderOne,Tick,349,259,90,-90,151000,150600,18271,97129,124129,OK
261.282,TraderOne,Tick,349,259,90,-90,151000,150700,18271,97129,124129,OK
261.547,TraderOne,Tick,349,259,90,-90,151000,150500,18271,97129,124129,OK
261.75,TraderOne,Tick,349,259,90,-90,151000,150500,18271,97129,124129,OK
261.954,TraderOne,Tick,349,259,90,-90,151000,150500,18271,97129,124129,OK
262.266,TraderOne,Tick,349,259,90,-90,151100,150500,18271,97129,124129,OK
262.547,TraderOne,Tick,349,259,90,-90,151100,150400,18271,97129,124129,OK
262.735,TraderOne,Tick,349,259,90,-90,151100,150400,18271,97129,124129,OK
263.047,TraderOne,Tick,349,259,90,-90,151100,150400,18271,97129,124129,OK
263.25,TraderOne,Tick,349,259,90,-90,151100,150300,18271,97129,124129,OK
263.5,TraderOne,Tick,349,259,90,-90,151100,150200,18271,97129,124129,OK
263.782,TraderOne,Tick,349,259,90,-90,151100,150200,18271,97129,124129,OK
264.032,TraderOne,Tick,349,259,90,-90,150200,150200,18271,97129,97129,OK
264.266,TraderOne,Tick,349,259,90,-90,150200,150200,18271,97129,97129,OK
264.532,TraderOne,Tick,349,259,90,-90,150100,150200,18271,97129,88129,OK
264.735,TraderOne,Tick,349,259,90,-90,150100,150200,18271,97129,88129,OK
264.954,TraderOne,Tick,349,259,90,-90,150100,150200,18271,97129,88129,OK
265.266,TraderOne,Tick,349,259,90,-90,150100,150400,18271,97129,70129,OK
265.532,TraderOne,Tick,349,259,90,-90,150100,150400,18271,97129,70129,OK
265.704,TraderOne,Tick,349,259,90,-90,150100,150600,18271,97129,70129,OK
265.969,TraderOne,Tick,349,259,90,-90,150100,150600,18271,97129,70129,OK
266.297,TraderOne,Tick,349,259,90,-90,151100,150600,18271,97129,124129,OK
266.516,TraderOne,Tick,349,259,90,-90,150200,150600,18271,97129,70129,OK
266.704,TraderOne,Tick,349,259,90,-90,150200,150600,18271,97129,70129,OK
267.0,TraderOne,Tick,349,259,90,-90,150200,150600,18271,97129,70129,OK
267.219,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
267.5,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
267.766,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
268.0,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
268.297,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
268.516,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
268.797,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
269.047,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
269.235,TraderOne,Tick,349,259,90,-90,150000,150600,18271,97129,70129,OK
269.5,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
269.719,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
269.985,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
270.204,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
270.485,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
270.704,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
271.047,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
271.235,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
271.485,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
271.797,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
271.969,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
272.25,TraderOne,Tick,349,259,90,-90,150300,150600,18271,97129,70129,OK
272.469,TraderOne,Tick,349,259,90,-90,149900,150200,18271,97129,70129,OK
272.719,TraderOne,Tick,349,259,90,-90,149900,150200,18271,97129,70129,OK
273.016,TraderOne,Tick,349,259,90,-90,149900,150200,18271,97129,70129,OK
273.204,TraderOne,Tick,349,259,90,-90,150100,150200,18271,97129,88129,OK
273.485,TraderOne,Tick,349,269,80,-80,150900,150200,18573,101827,125827,OK
273.766,TraderOne,Tick,349,279,70,-70,150900,150200,18875,106525,127525,OK
273.985,TraderOne,Tick,349,318,31,-31,150900,150200,20052,117048,126348,OK
274.219,TraderOne,Tick,349,318,31,-31,150900,150200,20052,117048,126348,OK
274.5,TraderOne,Tick,349,318,31,-31,150900,150600,20052,117048,126348,OK
274.782,TraderOne,Tick,349,318,31,-31,150900,150600,20052,117048,126348,OK
275.047,TraderOne,Tick,349,318,31,-31,150900,150600,20052,117048,126348,OK
275.266,TraderOne,Tick,349,318,31,-31,150900,151000,20052,117048,113948,OK
275.485,TraderOne,Tick,349,318,31,-31,150900,151000,20052,117048,113948,OK
275.75,TraderOne,Tick,349,318,31,-31,150900,151000,20052,117048,113948,OK
276.047,TraderOne,Tick,349,318,31,-31,150900,151000,20052,117048,113948,OK
276.25,TraderOne,Tick,349,318,31,-31,150900,151100,20052,117048,110848,OK
276.532,TraderOne,Tick,349,318,31,-31,150900,151100,20052,117048,110848,OK
276.735,TraderOne,Tick,349,318,31,-31,150900,150900,20052,117048,117048,OK
276.969,TraderOne,Tick,349,318,31,-31,150900,150900,20052,117048,117048,OK
277.219,TraderOne,Tick,349,318,31,-31,150900,151100,20052,117048,110848,OK
277.469,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
277.704,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
278.047,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
278.25,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
278.485,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
278.719,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
279.016,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
279.204,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
279.516,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
279.704,TraderOne,Tick,349,318,31,-31,150800,151100,20052,117048,107748,OK
280.016,TraderOne,Tick,349,318,31,-31,150800,150900,20052,117048,113948,OK
280.204,TraderOne,Tick,349,318,31,-31,150800,150900,20052,117048,113948,OK
280.454,TraderOne,Tick,359,318,41,-41,150500,150700,20353,120747,112547,OK
280.704,TraderOne,Tick,359,318,41,-41,150500,150700,20353,120747,112547,OK
281.016,TraderOne,Tick,359,318,41,-41,150800,150700,20353,120747,124847,OK
281.297,TraderOne,Tick,359,318,41,-41,150800,150700,20353,120747,124847,OK
281.454,TraderOne,Tick,359,318,41,-41,151200,150800,20353,120747,133047,OK
281.75,TraderOne,Tick,359,318,41,-41,151200,150800,20353,120747,133047,OK
281.985,TraderOne,Tick,359,318,41,-41,151200,150800,20353,120747,133047,OK
282.313,TraderOne,Tick,359,318,41,-41,151200,150800,20353,120747,133047,OK
282.547,TraderOne,Tick,359,318,41,-41,151200,150800,20353,120747,133047,OK
282.75,TraderOne,Tick,379,318,61,-61,150800,150800,20956,124144,124144,OK
282.969,TraderOne,Tick,379,366,13,-13,151300,150800,22408,127492,131392,OK
283.297,TraderOne,Tick,379,366,13,-13,150500,150800,22408,127492,123592,OK
283.563,TraderOne,Tick,379,366,13,-13,150500,150800,22408,127492,123592,OK
283.75,TraderOne,Tick,379,366,13,-13,150400,150800,22408,127492,123592,OK
283.954,TraderOne,Tick,379,366,13,-13,150400,150800,22408,127492,123592,OK
284.25,TraderOne,Tick,379,366,13,-13,150400,150800,22408,127492,123592,OK
284.516,TraderOne,Tick,379,366,13,-13,150400,150800,22408,127492,123592,OK
284.704,TraderOne,Tick,379,366,13,-13,150400,150800,22408,127492,123592,OK
285.016,TraderOne,Tick,379,366,13,-13,151200,150800,22408,127492,131392,OK
285.25,TraderOne,Tick,379,366,13,-13,151200,150800,22408,127492,131392,OK
285.547,TraderOne,Tick,379,366,13,-13,151200,150300,22408,127492,131392,OK
285.782,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
285.985,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
286.204,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
286.469,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
286.782,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
287.0,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
287.266,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
287.516,TraderOne,Tick,379,366,13,-13,151200,150200,22408,127492,131392,OK
287.782,TraderOne,Tick,379,366,13,-13,149900,150200,22408,127492,123592,OK
288.0,TraderOne,Tick,379,366,13,-13,149900,150200,22408,127492,123592,OK
288.219,TraderOne,Tick,379,366,13,-13,149900,150200,22408,127492,123592,OK
288.5,TraderOne,Tick,379,366,13,-13,149900,150200,22408,127492,123592,OK
288.797,TraderOne,Tick,379,366,13,-13,149900,150200,22408,127492,123592,OK
289.016,TraderOne,Tick,379,366,13,-13,150300,150600,22408,127492,123592,OK
289.266,TraderOne,Tick,389,366,23,-23,150300,150600,22709,131191,124291,OK
289.485,TraderOne,Tick,399,366,33,-33,150300,150800,23010,134890,124990,OK
289.735,TraderOne,Tick,409,366,43,-43,150300,150800,23311,138589,125689,OK
290.0,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
290.297,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
290.485,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
290.766,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
291.0,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
291.25,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
291.485,TraderOne,Tick,419,366,53,-53,150300,150800,23612,142288,126388,OK
291.75,TraderOne,Tick,419,366,53,-53,150300,150600,23612,142288,126388,OK
292.063,TraderOne,Tick,419,366,53,-53,150300,150600,23612,142288,126388,OK
292.219,TraderOne,Tick,419,366,53,-53,150300,150600,23612,142288,126388,OK
292.454,TraderOne,Tick,419,366,53,-53,150300,150600,23612,142288,126388,OK
292.719,TraderOne,Tick,419,366,53,-53,150300,150600,23612,142288,126388,OK
293.016,TraderOne,Tick,419,366,53,-53,150300,150400,23612,142288,136988,OK
293.25,TraderOne,Tick,419,366,53,-53,150300,150400,23612,142288,136988,OK
293.485,TraderOne,Tick,419,366,53,-53,150300,150400,23612,142288,136988,OK
293.735,TraderOne,Tick,419,366,53,-53,150300,150400,23612,142288,136988,OK
294.047,TraderOne,Tick,419,366,53,-53,150300,150400,23612,142288,136988,OK
294.297,TraderOne,Tick,419,376,43,-43,150500,150400,23913,141987,146287,OK
294.469,TraderOne,Tick,419,376,43,-43,150000,150400,23913,141987,129087,OK
294.797,TraderOne,Tick,419,376,43,-43,150000,150300,23913,141987,129087,OK
295.016,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
295.25,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
295.516,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
295.75,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
295.969,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
296.25,TraderOne,Tick,419,376,43,-43,151200,150500,23913,141987,154887,OK
296.516,TraderOne,Tick,419,376,43,-43,151200,150500,23913,141987,154887,OK
296.813,TraderOne,Tick,419,376,43,-43,151200,150500,23913,141987,154887,OK
296.985,TraderOne,Tick,419,376,43,-43,151200,150500,23913,141987,154887,OK
297.235,TraderOne,Tick,419,376,43,-43,150200,150500,23913,141987,129087,OK
297.547,TraderOne,Tick,419,376,43,-43,150200,150500,23913,141987,129087,OK
297.782,TraderOne,Tick,419,376,43,-43,150200,150500,23913,141987,129087,OK
298.0,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
298.204,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
298.516,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
298.75,TraderOne,Tick,419,376,43,-43,150000,150500,23913,141987,129087,OK
299.0,TraderOne,Tick,419,376,43,-43,150000,151000,23913,141987,129087,OK
299.25,TraderOne,Tick,419,376,43,-43,150200,151000,23913,141987,129087,OK
299.5,TraderOne,Tick,419,376,43,-43,150200,151000,23913,141987,129087,OK
299.766,TraderOne,Tick,419,376,43,-43,150200,151000,23913,141987,129087,OK
300.047,TraderOne,Tick,419,376,43,-43,150200,151000,23913,141987,129087,OK
300.204,TraderOne,Tick,419,376,43,-43,150200,150900,23913,141987,129087,OK
300.547,TraderOne,Tick,419,376,43,-43,150700,150800,23913,141987,137687,OK
300.766,TraderOne,Tick,419,376,43,-43,150200,150800,23913,141987,129087,OK
301.0,TraderOne,Tick,419,376,43,-43,150200,150700,23913,141987,129087,OK
301.297,TraderOne,Tick,419,376,43,-43,150200,150700,23913,141987,129087,OK
301.485,TraderOne,Tick,419,376,43,-43,150200,150700,23913,141987,129087,OK
301.75,TraderOne,Tick,419,376,43,-43,150200,150700,23913,141987,129087,OK
301.969,TraderOne,Tick,419,376,43,-43,150200,150800,23913,141987,129087,OK
302.204,TraderOne,Tick,419,376,43,-43,151200,150800,23913,141987,154887,OK
302.516,TraderOne,Tick,419,376,43,-43,151200,150800,23913,141987,154887,OK
302.75,TraderOne,Tick,419,376,43,-43,151200,151000,23913,141987,150587,OK
303.047,TraderOne,Tick,419,376,43,-43,151200,151000,23913,141987,150587,OK
303.297,TraderOne,Tick,419,376,43,-43,151200,151000,23913,141987,150587,OK
303.5,TraderOne,Tick,419,376,43,-43,151200,151000,23913,141987,150587,OK
303.704,TraderOne,Tick,419,376,43,-43,151200,151200,23913,141987,141987,OK
304.047,TraderOne,Tick,419,376,43,-43,151200,151200,23913,141987,141987,OK
304.25,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
304.532,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
304.75,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
305.0,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
305.282,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
305.5,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
305.704,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
306.016,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
306.219,TraderOne,Tick,419,376,43,-43,150800,151300,23913,141987,129087,OK
306.547,TraderOne,Tick,419,376,43,-43,150800,151000,23913,141987,133387,OK
306.75,TraderOne,Tick,419,376,43,-43,150800,151000,23913,141987,133387,OK
307.0,TraderOne,Tick,419,376,43,-43,150800,151000,23913,141987,133387,OK
307.266,TraderOne,Tick,419,376,43,-43,150800,151000,23913,141987,133387,OK
307.485,TraderOne,Tick,419,376,43,-43,151200,151000,23913,141987,150587,OK
307.782,TraderOne,Tick,419,376,43,-43,151200,150600,23913,141987,154887,OK
307.985,TraderOne,Tick,419,376,43,-43,151200,150600,23913,141987,154887,OK
308.25,TraderOne,Tick,419,376,43,-43,151200,150700,23913,141987,154887,OK
308.516,TraderOne,Tick,419,376,43,-43,151100,150700,23913,141987,154887,OK
308.766,TraderOne,Tick,419,376,43,-43,151100,150700,23913,141987,154887,OK
309.047,TraderOne,Tick,419,376,43,-43,151100,150600,23913,141987,154887,OK
309.25,TraderOne,Tick,419,376,43,-43,151100,150600,23913,141987,154887,OK
309.485,TraderOne,Tick,419,376,43,-43,151200,150600,23913,141987,154887,OK
309.813,TraderOne,Tick,419,376,43,-43,150000,150300,23913,141987,129087,OK
309.954,TraderOne,Tick,419,376,43,-43,150000,150300,23913,141987,129087,OK
310.313,TraderOne,Tick,419,376,43,-43,150000,150100,23913,141987,137687,OK
310.5,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
310.75,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
311.047,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
311.25,TraderOne,Tick,419,376,43,-43,150000,150300,23913,141987,129087,OK
311.5,TraderOne,Tick,419,376,43,-43,150000,150300,23913,141987,129087,OK
311.75,TraderOne,Tick,419,376,43,-43,150000,150300,23913,141987,129087,OK
312.016,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
312.25,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
312.454,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
312.797,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
313.047,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
313.282,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
313.5,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
313.766,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
314.0,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
314.25,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
314.485,TraderOne,Tick,419,376,43,-43,150300,150200,23913,141987,146287,OK
314.75,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
315.016,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
315.297,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
315.454,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
315.766,TraderOne,Tick,419,376,43,-43,150000,150200,23913,141987,133387,OK
316.047,TraderOne,Tick,419,376,43,-43,150000,150100,23913,141987,137687,OK
316.219,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
316.454,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
316.719,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
317.0,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
317.25,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
317.547,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
317.766,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
318.0,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
318.204,TraderOne,Tick,419,376,43,-43,150800,150100,23913,141987,154887,OK
318.469,TraderOne,Tick,419,376,43,-43,150000,150100,23913,141987,137687,OK
318.782,TraderOne,Tick,429,376,53,-53,150600,150100,24213,139687,155587,OK
318.969,TraderOne,Tick,429,376,53,-53,150600,150400,24213,139687,150287,OK
319.266,TraderOne,Tick,429,376,53,-53,150600,150400,24213,139687,150287,OK
319.485,TraderOne,Tick,429,376,53,-53,150600,150400,24213,139687,150287,OK
319.735,TraderOne,Tick,439,376,63,-63,150100,150400,24513,141387,122487,OK
320.032,TraderOne,Tick,449,376,73,-73,150100,150400,24813,143087,121187,OK
320.297,TraderOne,Tick,452,376,76,-76,150100,150400,24903,143897,121097,OK
320.547,TraderOne,Tick,452,376,76,-76,150100,150400,24903,143897,121097,OK
320.735,TraderOne,Tick,452,376,76,-76,150100,150400,24903,143897,121097,OK
320.985,TraderOne,Tick,452,376,76,-76,150100,150500,24903,143897,121097,OK
321.204,TraderOne,Tick,452,376,76,-76,150100,150500,24903,143897,121097,OK
321.547,TraderOne,Tick,452,376,76,-76,150100,150500,24903,143897,121097,OK
321.782,TraderOne,Tick,452,376,76,-76,150100,150400,24903,143897,121097,OK
322.032,TraderOne,Tick,452,376,76,-76,150300,150400,24903,143897,136297,OK
322.266,TraderOne,Tick,452,376,76,-76,150300,150400,24903,143897,136297,OK
322.516,TraderOne,Tick,452,376,76,-76,150300,150400,24903,143897,136297,OK
322.735,TraderOne,Tick,452,376,76,-76,150300,150200,24903,143897,151497,OK
323.063,TraderOne,Tick,452,376,76,-76,150300,150200,24903,143897,151497,OK
323.25,TraderOne,Tick,452,386,66,-66,150500,150200,25204,147596,167396,OK
323.469,TraderOne,Tick,452,429,23,-23,150500,150200,26498,150602,157502,OK
323.766,TraderOne,Tick,452,429,23,-23,149900,150200,26498,150602,143702,OK
323.969,TraderOne,Tick,452,429,23,-23,149900,150200,26498,150602,143702,OK
324.219,TraderOne,Tick,452,429,23,-23,149800,150200,26498,150602,143702,OK
324.547,TraderOne,Tick,452,429,23,-23,150800,150200,26498,150602,157502,OK
324.704,TraderOne,Tick,452,429,23,-23,150800,150200,26498,150602,157502,OK
324.969,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
325.219,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
325.5,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
325.766,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
326.047,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
326.219,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
326.485,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
326.704,TraderOne,Tick,452,429,23,-23,150800,150300,26498,150602,157502,OK
327.0,TraderOne,Tick,452,429,23,-23,150800,149900,26498,150602,157502,OK
327.204,TraderOne,Tick,452,429,23,-23,150800,149800,26498,150602,157502,OK
327.516,TraderOne,Tick,452,429,23,-23,150400,149800,26498,150602,157502,OK
327.782,TraderOne,Tick,452,429,23,-23,150400,149800,26498,150602,157502,OK
327.969,TraderOne,Tick,452,429,23,-23,150400,149400,26498,150602,155202,OK
328.282,TraderOne,Tick,452,462,-10,10,149700,149400,27487,162813,160813,OK
328.469,TraderOne,Tick,452,462,-10,10,149700,149400,27487,162813,160813,OK
328.75,TraderOne,Tick,452,462,-10,10,149700,149400,27487,162813,160813,OK
329.047,TraderOne,Tick,452,462,-10,10,150000,149400,27487,162813,160813,OK
329.25,TraderOne,Tick,452,462,-10,10,150000,149400,27487,162813,160813,OK
329.469,TraderOne,Tick,452,462,-10,10,150000,149400,27487,162813,160813,OK
329.735,TraderOne,Tick,452,462,-10,10,149700,149400,27487,162813,160813,OK
329.985,TraderOne,Tick,452,462,-10,10,149700,149400,27487,162813,160813,OK
330.266,TraderOne,Tick,452,462,-10,10,149700,149400,27487,162813,160813,OK
330.5,TraderOne,Tick,452,462,-10,10,149700,149500,27487,162813,160813,OK
330.719,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
331.032,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
331.235,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
331.469,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
331.766,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
332.0,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
332.25,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
332.5,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
332.704,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
332.969,TraderOne,Tick,452,462,-10,10,149700,149200,27487,162813,160813,OK
333.204,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
333.516,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
333.719,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
334.0,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
334.297,TraderOne,Tick,452,462,-10,10,149500,149000,27487,162813,160813,OK
334.547,TraderOne,Tick,452,462,-10,10,149500,149000,27487,162813,160813,OK
334.704,TraderOne,Tick,452,462,-10,10,149300,149000,27487,162813,160813,OK
334.969,TraderOne,Tick,452,462,-10,10,149300,149000,27487,162813,160813,OK
335.204,TraderOne,Tick,452,462,-10,10,149300,149000,27487,162813,160813,OK
335.454,TraderOne,Tick,452,462,-10,10,149200,148500,27487,162813,160813,OK
335.75,TraderOne,Tick,452,462,-10,10,149200,148600,27487,162813,160813,OK
335.985,TraderOne,Tick,452,462,-10,10,149200,148700,27487,162813,160813,OK
336.235,TraderOne,Tick,452,462,-10,10,149200,148700,27487,162813,160813,OK
336.516,TraderOne,Tick,452,462,-10,10,149200,148700,27487,162813,160813,OK
336.75,TraderOne,Tick,452,462,-10,10,149200,148700,27487,162813,160813,OK
337.0,TraderOne,Tick,452,462,-10,10,149200,148700,27487,162813,160813,OK
337.204,TraderOne,Tick,452,462,-10,10,149200,148700,27487,162813,160813,OK
337.5,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
337.766,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
338.016,TraderOne,Tick,452,462,-10,10,149500,148700,27487,162813,160813,OK
338.25,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
338.5,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
338.782,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
338.954,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
339.25,TraderOne,Tick,452,462,-10,10,149500,148900,27487,162813,160813,OK
339.485,TraderOne,Tick,452,462,-10,10,149000,148900,27487,162813,161813,OK
339.704,TraderOne,Tick,452,462,-10,10,149000,148900,27487,162813,161813,OK
339.969,TraderOne,Tick,452,462,-10,10,149400,149000,27487,162813,160813,OK
